gene_name	gene_id	protein_id	transcript_count	dmr_transcript_count	dmr_count	dmr_A_count	dmr_C_count	dmr_G_count	dmr_U_count	gene_level_ont_C3	gene_level_ont_C4	ont_gene_log2FC_C4vsC3	ont_gene_pval	ont_gene_qval	protein_level_C3	protein_level_C4	protein_log2FC_C4vsC3	protein_pval	protein_qval	median_transcript_len
GSTZ1	ENSG00000100577	O43708	1	0	0	0	0	0	0	4.792399234511278	4.231230696335695	-0.6112626917313645	0.2556969405438863	0.9404991078403858	0.0	0.0	0.0	1.0	1.0	979.0
SLC25A12	ENSG00000115840	O75746	1	0	0	0	0	0	0	3.865002664634066	3.0685087156035227	-0.9128490562062042	0.2080533607254465	1.0	13.681478445012281	13.559584831215615	-0.165928545547386	0.447904247233526	0.806426903344506	2429.0
AIP	ENSG00000110711	O00170	1	0	0	0	0	0	0	4.499287254637332	4.321485026152517	-0.1736383815874914	0.740501314931389	0.9990269081233384	14.16100615605555	14.161376934374315	-0.00160380755006494	0.999999997838149	1.0	1236.0
WBP4	ENSG00000120688	O75554	1	0	0	0	0	0	0	3.63854888251224	3.48786929895439	-0.1819948302160438	0.7830475075332058	1.0	0.0	0.0	0.0	1.0	1.0	2388.0
AIMP2	ENSG00000106305	Q13155	1	0	0	0	0	0	0	5.844390521503784	6.136193691528238	0.2989790293232809	0.4049685306860889	0.9990269081233384	15.55641961367935	15.394654261816253	-0.141990467047933	0.797047493894425	1.0	1198.0
VPS4B	ENSG00000119541	O75351	1	0	0	0	0	0	0	3.7817151139953684	3.6608418981503243	-0.1800863752531858	0.7807097210677515	1.0	14.571566837902452	14.803740116203764	0.296293277803937	0.0559246642940423	0.186199109013892	3337.0
VPS37C	ENSG00000167987	A5D8V6	1	0	0	0	0	0	0	3.429047707076243	3.0279551640515074	-0.4662864027808467	0.5528206804211379	1.0	13.42226960162171	13.591831810022786	0.174989822917846	0.378817191189144	0.727274141167678	2673.0
VPS37B	ENSG00000139722	Q9H9H4	1	0	0	0	0	0	0	5.081668335973613	4.868595234065083	-0.248610197362075	0.608186320153959	0.9990269081233384	12.78761002455144	9.641590663295203	-4.22538234440551	0.0150140200492823	0.0652873657707086	2706.0
AKR1C3	ENSG00000196139	P42330	1	0	0	0	0	0	0	7.183735230808613	7.0732471405485615	-0.1264073064112342	0.6523535403912408	0.9990269081233384	14.61626247213678	15.005092418742798	0.385467289239214	0.000319987744848367	0.00256806028655928	1186.0
VPS35L	ENSG00000103544	Q7Z3J2	1	0	0	0	0	0	0	4.736896298882961	5.398835394718873	0.6678408076696323	0.1097180548516265	0.7397680647981612	12.899794787704248	12.552730424069383	-0.493907159345923	0.00592302470566503	0.0306197553854073	3138.0
VPS33B	ENSG00000184056	Q9H267	1	0	0	0	0	0	0	2.9265220473735405	3.5380337034841585	0.6719449683778338	0.3940234852082243	1.0	13.466283927508005	13.386109470669766	-0.0334572858246446	0.996717679773039	1.0	2501.0
AKT2	ENSG00000105221	P31751	1	0	0	0	0	0	0	5.262861758208796	5.606359910468808	0.3460391019156295	0.3877408510280382	0.9990269081233384	13.178671541708857	13.080700992480882	-0.11918286862895	0.663408271863851	1.0	3309.0
ALAD	ENSG00000148218	P13716	1	0	0	0	0	0	0	4.19790683185905	3.8879890725207957	-0.3527393881162572	0.5312253568400507	1.0	14.626370593745534	14.560728104782182	-0.068866323680389	0.897510467529295	1.0	3129.0
HIPK2	ENSG00000064393	Q9H2X6	1	0	0	0	0	0	0	2.437772606570142	2.636398978554666				0.0	0.0	0.0	1.0	1.0	15329.0
VPS25	ENSG00000131475	Q9BRG1	1	0	0	0	0	0	0	6.719175599902989	6.366724211832129	-0.3706930926841574	0.2540205067092168	0.939303243603156	13.267054593962733	12.531267641077195	-0.768144867311703	0.0015850466091814	0.0101478803249964	1088.0
VPS18	ENSG00000104142	Q9P253	1	0	0	0	0	0	0	4.8507180329201764	4.737136193300194	-0.1281069709220569	0.7985651115697189	0.9990269081233384	13.009048560017167	12.622287863031499	-0.328961830913123	0.009737341962977	0.0463628399682585	3875.0
VPS16	ENSG00000215305	Q9H269	1	0	0	0	0	0	0	4.797137456580066	4.97351043764909	0.1606251623571698	0.7187226844015974	0.9990269081233384	13.566599999070384	13.24975949793955	-0.273713462764028	0.095708217158763	0.280510606252407	2708.0
ALDH1B1	ENSG00000137124	P30837	1	0	0	0	0	0	0	4.456200378460037	3.8828985068727824	-0.5871612972498618	0.319419654657763	1.0	13.277340176116912	13.04540049852737	-0.270823538058405	0.0708645970094715	0.223314130509269	3028.0
ALDH2	ENSG00000111275	P05091	1	0	0	0	0	0	0	4.667176871384091	4.361401744265407	-0.3425585378328742	0.5002560470778024	0.9990269081233384	14.927163525896184	15.272615129858401	0.3580033456779	4.24572908569878e-13	1.78194822219032e-11	1760.0
ALDH3A2	ENSG00000072210	P51648	1	0	0	0	0	0	0	2.1279519495880437	3.4016752202025984				13.096935297341883	13.17571884499837	0.0816507815806227	0.924735577581129	1.0	1708.0
ALDH3B1	ENSG00000006534	P43353	1	0	0	0	0	0	0	4.655396145247919	4.4846435636345445	-0.2149595729015929	0.6807521984160847	0.9990269081233384	12.58753577798311	12.311117275146195	-0.270880997926898	0.971353144254575	1.0	2811.0
ALDH4A1	ENSG00000159423	P30038	1	0	0	0	0	0	0	2.891861346492603	2.92516596186875	0.0545748339867515	0.9498388746055912	1.0	13.132594188137453	13.381070950201511	0.241893023742014	0.112235999405063	0.313544857650852	3139.0
ALDH9A1	ENSG00000143149	P49189	1	0	0	0	0	0	0	4.792272445920101	5.559157140227734	0.7907101325957137	0.0687286515393418	0.5797268726558168	15.442378754049646	15.222316788171824	-0.187070971178434	0.00104883282966777	0.00712552375647196	2696.0
HARS1	ENSG00000170445	P12081	1	0	0	0	0	0	0	6.296639795858429	6.472230665300472	0.1537762370425459	0.6226863548811525	0.9990269081233384	15.896756737105784	15.847707546047193	-0.0739442716437178	0.856265752617801	1.0	1948.0
ALG10B	ENSG00000175548	Q5I7T1	1	0	0	0	0	0	0	2.90057522530888	2.1421868781739666				0.0	0.0	0.0	1.0	1.0	10050.0
VGLL4	ENSG00000144560	Q14135	1	0	0	0	0	0	0	6.150912715544276	5.468867266783178	-0.7122001344831537	0.1690253932051463	0.8481480040512417	0.0	0.0	0.0	1.0	1.0	3775.0
HIRA	ENSG00000100084	P54198	1	0	0	0	0	0	0	2.4317734425970214	2.6739486353900817				0.0	0.0	0.0	1.0	1.0	4053.0
ALG13	ENSG00000101901	Q9NP73	1	0	0	0	0	0	0	4.188462923048563	4.328990956448867	0.1426838102021498	0.8048360759821978	1.0	0.0	0.0	0.0	1.0	1.0	1098.0
VPS41	ENSG00000006715	P49754	1	0	0	0	0	0	0	3.59836053104174	3.818592854201572	0.2726426610355032	0.6793405176475134	1.0	12.99039955111328	12.732543019433773	-0.169679651053929	0.799786367184402	1.0	3181.0
ALG2	ENSG00000119523	Q9H553	1	0	0	0	0	0	0	6.462152551016757	6.145979296735325	-0.3234271983799112	0.3370388632288821	0.9910195056394788	15.05131802801441	15.06472003175933	-0.0122939605312351	0.998517384806616	1.0	1627.0
VPS45	ENSG00000136631	Q9NRW7	1	0	0	0	0	0	0	4.551626887647987	4.361401744265407	-0.2342114857242011	0.6510591590861801	0.9990269081233384	13.706718222646577	13.420043341388785	-0.275169710551964	0.000435075916387634	0.00336767778996221	2328.0
ANKRD13D	ENSG00000172932	Q6ZTN6	1	0	0	0	0	0	0	4.444450885588421	4.259567621602982	-0.20808299699764	0.7012848985103295	1.0	0.0	0.0	0.0	1.0	1.0	2128.0
ANKRD13C	ENSG00000118454	Q8N6S4	1	0	0	0	0	0	0	4.298508893385926	4.483189593009124	0.1606318781385433	0.771363295587944	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3327.0
UHRF1BP1			1	0	0	0	0	0	0	2.2643160343889543	1.8740059030080245				0.0	0.0	0.0	1.0	1.0	9567.0
ALKBH4	ENSG00000160993	Q9NXW9	1	0	0	0	0	0	0	3.3818839779836205	2.918099629482142	-0.5120945967375145	0.5208212710891928	1.0	0.0	0.0	0.0	1.0	1.0	1405.0
USF2	ENSG00000105698	Q15853	1	0	0	0	0	0	0	5.7120654430752	5.870835977003092	0.1457288627134264	0.7803986733862225	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1746.0
USE1	ENSG00000053501	Q9NZ43	1	0	0	0	0	0	0	3.941920170223528	4.568180308123242	0.6305295082414393	0.2726295023209814	1.0	14.898135493999817	14.979343507312885	0.124179106193774	0.766956763728731	1.0	845.0
USB1	ENSG00000103005	Q9BQ65	1	0	0	0	0	0	0	3.1239803028096444	2.4669204964363876				0.0	0.0	0.0	1.0	1.0	2248.0
UROS	ENSG00000188690	P10746	1	0	0	0	0	0	0	6.394304079242586	6.307254125603416	-0.1072889399275337	0.7415186489422285	0.9990269081233384	13.428126643944925	13.05917378615622	-0.363425132721408	0.13033446132462	0.349822386482851	1336.0
ANGPTL1	ENSG00000116194	O95841	1	0	0	0	0	0	0	3.4590140358922334	3.3335264289990985	-0.1481541779089299	0.8358831534822755	1.0	0.0	0.0	0.0	1.0	1.0	2289.0
ANAPC5	ENSG00000089053	Q9UJX4	1	0	0	0	0	0	0	7.373874332380809	7.26524935815722	-0.131698537315225	0.6269699061702321	0.9990269081233384	11.76657025535539	12.083190243058482	0.321882980623366	0.763834486701869	1.0	2400.0
AMMECR1	ENSG00000101935	Q9Y4X0	1	0	0	0	0	0	0	3.7058740886637582	4.152588502233006	0.4715214456022797	0.4330535073904047	1.0	0.0	0.0	0.0	1.0	1.0	5350.0
UST	ENSG00000111962	Q9Y2C2	1	0	0	0	0	0	0	4.813849594000795	4.863412192067304	0.0069896931247591	0.9884468249464924	0.9990269081233384	12.31133844927642	12.495058481974649	0.194238690131128	0.727871464336324	1.0	4496.0
ALG9	ENSG00000086848	Q9H6U8	1	0	0	0	0	0	0	3.027177743180674	3.0788138250637163				13.629240448756839	13.316947724349282	-0.202660869771286	0.392468930703244	0.743970880349475	2028.0
ALKBH1	ENSG00000100601	Q13686	1	0	0	0	0	0	0	3.8264659443057303	3.115481052901909	-0.7647098763142649	0.2633102735167814	1.0	0.0	0.0	0.0	1.0	1.0	1750.0
ALKBH2	ENSG00000189046	Q6NS38	1	0	0	0	0	0	0	3.64606058467459	3.7567645335112196				0.0	0.0	0.0	1.0	1.0	1180.0
ALKBH3	ENSG00000166199	Q96Q83	1	0	0	0	0	0	0	3.291384178376567	3.389247067393029	0.0476272868400911	0.9495058298342388	1.0	0.0	0.0	0.0	1.0	1.0	1544.0
VBP1	ENSG00000155959	P61758	1	0	0	0	0	0	0	4.754930864465681	4.634922107814274	-0.1290489922479597	0.7952510124667472	0.9990269081233384	15.793149246987777	16.046837130299895	0.346806931091548	0.100723546181002	0.2911732717661	1616.0
ANKRD12	ENSG00000101745	Q6UB98	1	0	0	0	0	0	0	3.150487874188316	3.3398994600691405	0.1644203652994249	0.8345449892146953	1.0	0.0	0.0	0.0	1.0	1.0	9115.0
VAT1L	ENSG00000171724	Q9HCJ6	1	0	0	0	0	0	0	4.129976085136939	4.2533975487412325	0.0940710094794011	0.8657138092689418	1.0	13.329129007443035	13.030467854926005	-0.297218397761374	0.0762874964557051	0.236751849552437	3791.0
VASP	ENSG00000125753	P50552	1	0	0	0	0	0	0	6.765217948412297	6.944338412415334	0.2031196064287112	0.5425497079717649	0.9990269081233384	16.205109626084983	16.38761036298516	0.142328815536692	0.509161966275285	0.866778761328194	2242.0
HADHB	ENSG00000138029	P55084	1	0	0	0	0	0	0	6.800172786248316	6.583497376144342	-0.2421229789939433	0.4770678145488983	0.9990269081233384	16.040622942349863	16.20551924413932	0.178996505443406	0.0167058541714739	0.0713303464473031	1997.0
VAMP7	ENSG00000124333	P51809	1	0	0	0	0	0	0	5.798155553402748	5.518826852712834	-0.3089415894276511	0.452540323741412	0.9990269081233384	13.88816979211934	13.090885952419875	-0.862612161307414	0.00253965583476748	0.0151311145739144	2594.0
VAMP5	ENSG00000168899	O95183	1	0	0	0	0	0	0	6.560008454595262	6.63937558655364	0.0571732423299857	0.8687703393670738	0.9990269081233384	13.617269302833527	12.613806468308937	-0.997788126445496	0.144836071849724	0.376610576074911	660.0
ALKBH8	ENSG00000137760	Q96BT7	1	0	0	0	0	0	0	3.212241308436727	3.115481052901909	-0.0675247613630508	0.931288522142182	1.0	0.0	0.0	0.0	1.0	1.0	4067.0
VAMP2	ENSG00000220205	P63027	1	0	0	0	0	0	0	3.1315036319446294	3.234825584698711				16.775565268268437	15.420230383430235	-1.35166951884146	0.000212114411325033	0.00177787019906455	2126.0
VAC14	ENSG00000103043	Q08AM6	1	0	0	0	0	0	0	3.954699698328096	4.772057310309301	0.8722898702926101	0.0951440532352442	0.6912326100160532	13.053035582518774	12.690652540998038	-0.370505085150158	1.37608250937064e-06	2.10158584854287e-05	3096.0
ALYREF	ENSG00000183684	Q86V81	1	0	0	0	0	0	0	4.800728644144601	4.934083316812008	0.1384112927174063	0.7647654788110282	0.9990269081233384	16.801952895221852	17.033229136130487	0.270067258971937	0.52821992774716	0.885471630359589	1097.0
UXS1	ENSG00000115652	Q8NBZ7	1	0	0	0	0	0	0	5.934678393009091	6.2492062992797734	0.3085415497375292	0.3468920565455154	0.9910195056394788	13.368337086728948	13.738942164131974	0.325378784138097	0.0142923181663599	0.062678231215631	2053.0
UVRAG	ENSG00000198382	Q9P2Y5	1	0	0	0	0	0	0	3.4415303806011632	3.366492923566087				0.0	0.0	0.0	1.0	1.0	3152.0
UTP6	ENSG00000108651	Q9NYH9	1	0	0	0	0	0	0	4.866582322405037	5.27626575803998	0.4015942976378006	0.3480244574002983	0.9916720736883544	12.61386444079053	12.534715264777383	-0.041829635350135	0.979029016805517	1.0	2344.0
USF3	ENSG00000176542	Q68DE3	1	0	0	0	0	0	0	1.6190269323458377	1.923086196677194				0.0	0.0	0.0	1.0	1.0	13704.0
HLX	ENSG00000136630	Q14774	1	0	0	0	0	0	0	2.9569911753804665	3.639354619992722	0.7534682920453547	0.362546533328742	1.0	0.0	0.0	0.0	1.0	1.0	2237.0
ANGEL2	ENSG00000174606	Q5VTE6	1	0	0	0	0	0	0	2.6466612995423686	2.7009841913635726				0.0	0.0	0.0	1.0	1.0	4690.0
ANG	ENSG00000214274	P03950	1	0	0	0	0	0	0	4.299932958675466	4.740054956971069	0.4596234405254877	0.3465091050913766	0.9910195056394788	0.0	0.0	0.0	1.0	1.0	1222.0
ABHD17B	ENSG00000107362	Q5VST6	1	0	0	0	0	0	0	3.3730291872031883	2.757804230839363				0.0	0.0	0.0	1.0	1.0	3065.0
ZNF408	ENSG00000175213	Q9H9D4	1	0	0	0	0	0	0	4.192594864187512	3.203604097970918	-1.0768417678107784	0.0888289291444083	1.0	0.0	0.0	0.0	1.0	1.0	2229.0
ZNF398	ENSG00000197024	Q8TD17	1	0	0	0	0	0	0	3.04715065165274	2.636398978554666				0.0	0.0	0.0	1.0	1.0	5268.0
ZNF395	ENSG00000186918	Q9H8N7	1	0	0	0	0	0	0	4.763802717487628	5.5030560534648885	0.7831908446153604	0.0736994564209844	0.6025396975921001	0.0	0.0	0.0	1.0	1.0	4797.0
ZNF394	ENSG00000160908	Q53GI3	1	0	0	0	0	0	0	2.9484976215361898	3.7884023787866323	0.9269391290261708	0.2003440339808705	1.0	0.0	0.0	0.0	1.0	1.0	2163.0
ZNF37A	ENSG00000075407	P17032	1	0	0	0	0	0	0	2.918663206675764	3.062112208993823				0.0	0.0	0.0	1.0	1.0	7027.0
ABHD17C	ENSG00000136379	Q6PCB6	1	0	0	0	0	0	0	4.8786416259950505	4.298042167481985	-0.626541989296785	0.1956738294101458	0.8893008067581282	0.0	0.0	0.0	1.0	1.0	2361.0
YAE1	ENSG00000241127	Q9NRH1	1	0	0	0	0	0	0	4.582328151689505	4.7562191346878695	0.1739439365622889	0.7329599345031972	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	871.0
XYLT2	ENSG00000015532	Q9H1B5	1	0	0	0	0	0	0	3.5766269955468686	3.880555197381233	0.2887906904286417	0.6647308513872849	1.0	12.080596557914088	12.239295898875774	0.164137591069874	0.723796700135068	1.0	3507.0
HACL1	ENSG00000131373	Q9UJ83	1	0	0	0	0	0	0	4.3096024872011585	3.893196822129861	-0.4173012368790131	0.4744639881216629	1.0	0.0	0.0	0.0	1.0	1.0	2009.0
AMPD2	ENSG00000116337	Q01433	1	0	0	0	0	0	0	5.9506290559058	5.619543963210022	-0.3644783911755204	0.382938828956703	0.9990269081233384	14.795569207950965	14.87473475492509	0.0648607384719268	0.973731084591268	1.0	3728.0
USP48	ENSG00000090686	Q86UV5	1	0	0	0	0	0	0	3.0589817337564904	3.4792042440759428	0.4916021527435701	0.5165843919607624	1.0	0.0	0.0	0.0	1.0	1.0	3228.0
USP45	ENSG00000123552	Q70EL2	1	0	0	0	0	0	0	3.13200559656929	3.4646664393703954	0.3773136102521113	0.6113357217939033	1.0	0.0	0.0	0.0	1.0	1.0	1444.0
AMPD3	ENSG00000133805	Q01432	1	0	0	0	0	0	0	4.511481391826648	4.87539715632162	0.3417298721618702	0.5435602946564851	0.9990269081233384	12.210299080031758	13.060638906373768	0.980840013892252	3.47117551981449e-07	5.81884038321565e-06	3680.0
USP38	ENSG00000170185	Q8NB14	1	0	0	0	0	0	0	4.145419112410158	4.065530026128845	-0.1077836667742972	0.8562296213075351	1.0	0.0	0.0	0.0	1.0	1.0	4618.0
HLCS	ENSG00000159267	P50747	1	0	0	0	0	0	0	3.965178377997218	4.066824866961379	0.095399148742949	0.8696855292948278	1.0	14.001113363869395	13.685262848161075	-0.253607595564059	0.458894934592767	0.816357519435672	6466.0
ANAPC2	ENSG00000176248	Q9UJX6	1	0	0	0	0	0	0	4.1433361078422815	3.758317748785675	-0.4080165143807652	0.4977501301239446	1.0	12.730924190717438	12.05533002604618	-0.669899009413004	0.0179006404968376	0.0757468476886348	2655.0
HACD2	ENSG00000206527	Q6Y1H2	1	0	0	0	0	0	0	4.185723465822003	4.513297995941051	0.3287017226780883	0.54883416464938	1.0	11.263704566870992	10.853691698977865	-0.676225246945098	0.16821612423134	0.424549024452014	4125.0
USP30	ENSG00000135093	Q70CQ3	1	0	0	0	0	0	0	2.743051787485856	2.1995304746860436				0.0	0.0	0.0	1.0	1.0	3749.0
USP3	ENSG00000140455	Q9Y6I4	1	0	0	0	0	0	0	2.509277888756467	3.4519016473616246				0.0	0.0	0.0	1.0	1.0	2439.0
USP25	ENSG00000155313	Q9UHP3	1	0	0	0	0	0	0	4.4831085360814384	4.535443168515584	0.0566985914219038	0.9089767579041622	0.9990269081233384	12.559245921998743	12.448531558176658	-0.0982376707130313	0.993959091519973	1.0	3973.0
USP24	ENSG00000162402	Q9UPU5	1	0	0	0	0	0	0	3.0943151800054465	3.4438295892932254				11.760366230569705	11.547468008892581	-0.201566391154953	0.887030733155612	1.0	10800.0
AMN1	ENSG00000151743	Q8IY45	1	0	0	0	0	0	0	2.4616837907075513	2.480823994377583	0.047961216324967	0.9614387795094292	1.0	0.0	0.0	0.0	1.0	1.0	1952.0
ANAPC7	ENSG00000196510	Q9UJX3	1	0	0	0	0	0	0	3.617489028191294	4.544793504261479	1.014077387401134	0.0815194341679436	1.0	0.0	0.0	0.0	1.0	1.0	1836.0
USP15	ENSG00000135655	Q9Y4E8	1	0	0	0	0	0	0	2.0020646252915832	1.9456070619430537				13.046899905910397	12.915966217140975	-0.182824073302691	0.462723208291363	0.819309280680894	655.0
UTP3	ENSG00000132467	Q9NQZ2	1	0	0	0	0	0	0	4.0534736722705125	5.192005947691007	1.1861425646310475	0.0296757211612767	0.3862789704492862	13.524677613730928	13.560302612060573	0.0930767327830536	0.624499951502679	0.974501989868956	2020.0
UTP23	ENSG00000147679	Q9BRU9	1	0	0	0	0	0	0	4.35533748123802	4.52691552061351	0.1065711571521196	0.8487067016259348	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3672.0
AMDHD2	ENSG00000162066	Q9Y303	1	0	0	0	0	0	0	3.011173835100745	3.5259044947974796				12.607888995011134	12.782549250080137	0.217577356345381	0.371458811956769	0.716854778115481	1117.0
H4C12	ENSG00000273542	P62805	1	0	0	0	0	0	0	2.2643160343889543	2.846314155830498				17.61222737863274	17.474024225146618	-0.112584668201972	0.708493737197008	1.0	387.0
ALG6	ENSG00000088035	Q9Y672	1	0	0	0	0	0	0	3.014647179385073	3.3696440027581285				13.074410312493153	12.769239322391837	-0.299664767918384	0.0499192518935595	0.171526269035184	2055.0
ANKRD16	ENSG00000134461	Q6P6B7	1	0	0	0	0	0	0	2.2643160343889543	3.6026117655415786				0.0	0.0	0.0	1.0	1.0	1646.0
UGT1A7	ENSG00000244122	Q9HAW7	1	0	0	0	0	0	0	2.77670334618237	3.6584262333734077	0.957115373118356	0.2134955808692273	1.0	0.0	0.0	0.0	1.0	1.0	2371.0
HABP4	ENSG00000130956	Q5JVS0	1	0	0	0	0	0	0	3.257314825600656	3.4438295892932254				13.673171629351609	13.964304771836481	0.281751140875426	0.0197424183873117	0.0818292191532611	2651.0
UQCRC1	ENSG00000010256	P31930	1	0	0	0	0	0	0	7.228064661043308	7.391264755390446	0.1646792155033842	0.5476191101303324	0.9990269081233384	14.000205068062048	14.079943098889013	0.0519410682379249	0.882313241874849	1.0	1595.0
HMBS	ENSG00000256269	P08397	1	0	0	0	0	0	0	4.255914908312175	4.740130056838561	0.5099143993172321	0.3188630539394391	0.9910195056394788	12.367047752235266	12.508425076940181	0.171123420127016	0.531049107535874	0.88758827235937	1505.0
ANKMY2	ENSG00000106524	Q8IV38	1	0	0	0	0	0	0	4.445656648055048	4.74208261091846	0.2893504216077794	0.5564610208373695	0.9990269081233384	12.536930541941025	12.651581634914844	0.0960912954128478	0.605100825182064	0.958344336046916	2489.0
UQCR10	ENSG00000184076	Q9UDW1	1	0	0	0	0	0	0	2.878570516193451	2.6725630886172795	-0.2255192891327525	0.7966588554593899	1.0	0.0	0.0	0.0	1.0	1.0	916.0
UQCC2	ENSG00000137288	Q9BRT2	1	0	0	0	0	0	0	6.072817943507535	6.618841534454552	0.5368495246994373	0.0930325306807472	0.6825999255954673	13.118777372364669	13.421478480139543	0.308102421847462	0.60818266203348	0.960108179751486	432.0
UQCC1	ENSG00000101019	Q9NVA1	1	0	0	0	0	0	0	4.780486322294473	3.8569870827422696	-0.9926708886598352	0.0585885018348936	0.5320653480587437	11.990038118846899	11.86635726053319	-0.118159346624512	0.866684866574864	1.0	2267.0
UPRT	ENSG00000094841	Q96BW1	1	0	0	0	0	0	0	3.146830328106246	3.6847524163803627	0.6113059686897688	0.3884828795968882	1.0	0.0	0.0	0.0	1.0	1.0	2234.0
UPP1	ENSG00000183696	Q16831	1	0	0	0	0	0	0	4.324557534905176	4.48666943875929	0.1719816268985002	0.7361472419076033	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	955.0
UPF3A	ENSG00000169062	Q9H1J1	1	0	0	0	0	0	0	3.7432133852105056	3.3130772455827504	-0.5079764307358903	0.4891222542290306	1.0	0.0	0.0	0.0	1.0	1.0	2370.0
ANKRA2	ENSG00000164331	Q9H9E1	1	0	0	0	0	0	0	3.4766039932335087	3.8630532397077078	0.3960535613426799	0.556875112300008	1.0	0.0	0.0	0.0	1.0	1.0	902.0
UNG	ENSG00000076248	P13051	1	0	0	0	0	0	0	4.4843616357300915	4.010369073055447	-0.4889733307036392	0.3756440879701542	1.0	0.0	0.0	0.0	1.0	1.0	2130.0
UNC93B1	ENSG00000110057	Q9H1C4	1	0	0	0	0	0	0	3.222702844498375	3.8192191019175485	0.6186712871576643	0.3628098251061716	1.0	0.0	0.0	0.0	1.0	1.0	2294.0
UNC80	ENSG00000144406	Q8N2C7	1	0	0	0	0	0	0	3.0191979805735265	3.023798029869483				0.0	0.0	0.0	1.0	1.0	2771.0
ANKRD10	ENSG00000088448	Q9NXR5	1	0	0	0	0	0	0	3.8025344931424345	3.274517181764094	-0.6149127757193061	0.3872051676567372	1.0	0.0	0.0	0.0	1.0	1.0	2495.0
ANKRD11	ENSG00000167522	Q6UB99	1	0	0	0	0	0	0	3.514768289596013	3.685439527504659	0.1848709375799969	0.7864165629451768	1.0	0.0	0.0	0.0	1.0	1.0	2758.0
UNC119B	ENSG00000175970	A6NIH7	1	0	0	0	0	0	0	5.527909689181683	5.416128764361963	-0.1239906547235991	0.7427259005563278	0.9990269081233384	13.966955736695592	14.202162591609952	0.2748303891396	0.0905912518857407	0.269585101462504	4381.0
UNC119	ENSG00000109103	Q13432	1	0	0	0	0	0	0	5.4288508555728985	5.360828038447832	-0.0567678813352464	0.8960888937599084	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1379.0
UMAD1	ENSG00000219545	C9J7I0	1	0	0	0	0	0	0	3.453504410289127	3.366298314468572	-0.1294909484752769	0.8690829223044207	1.0	13.2589513215366	13.7853518607813	0.597109705915688	0.00180128390979744	0.0112649830385346	2232.0
ULK2	ENSG00000083290	Q8IYT8	1	0	0	0	0	0	0	1.7811140886254633	2.159129719394189				0.0	0.0	0.0	1.0	1.0	3908.0
ULK1	ENSG00000177169	O75385	1	0	0	0	0	0	0	4.217693156207595	3.3650515041445224				0.0	0.0	0.0	1.0	1.0	5322.0
UIMC1	ENSG00000087206	Q96RL1	1	0	0	0	0	0	0	2.9308983762609278	2.201889583675058				0.0	0.0	0.0	1.0	1.0	1945.0
UGGT1	ENSG00000136731	Q9NYU2	1	0	0	0	0	0	0	3.813058123665429	3.520899081173846	-0.3301481685561939	0.7049169833432971	1.0	15.553514951785944	15.439976951871945	-0.0966988125391406	0.423913029933817	0.780595134093274	10761.0
UBQLN4	ENSG00000160803	Q9NRR5	1	0	0	0	0	0	0	4.542139442930339	4.906599623438915	0.3608681840508314	0.4565892116250475	0.9990269081233384	13.908395403411618	14.003007844624658	0.117331714712365	0.755659752355899	1.0	3582.0
UTP14A	ENSG00000156697	Q9BVJ6	1	0	0	0	0	0	0	4.665211517399619	5.053442923957333	0.3981187320685434	0.4028047239451479	0.9990269081233384	12.78065554894085	12.717179177842365	-0.0553473528867242	0.999987145882327	1.0	2507.0
UBR1	ENSG00000159459	Q8IWV7	1	0	0	0	0	0	0	4.154357265220927	3.998885835455781	-0.1688966649842365	0.7658966511614347	1.0	12.092713381353896	11.868622685655497	-0.272203279787208	0.823037644828633	1.0	7698.0
URM1	ENSG00000167118	Q9BTM9	1	0	0	0	0	0	0	6.333711430520515	6.49646702909943	0.1721200802570885	0.6018689422724207	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3045.0
URI1	ENSG00000105176	O94763	1	0	0	0	0	0	0	6.179558839163715	6.079767327161995	-0.104451438821072	0.7479927411676695	0.9990269081233384	13.504172830680526	13.620682475398574	0.0132027212233834	0.99841654591805	1.0	2495.0
ANGPTL2	ENSG00000136859	Q9UKU9	1	0	0	0	0	0	0	5.850847123612433	3.720979452671972	-2.254053110597968	7.355070168693674e-06	0.0007333161449042	0.0	0.0	0.0	1.0	1.0	3443.0
ANKRD17	ENSG00000132466	O75179	1	0	0	0	0	0	0	3.654581870924445	3.465586623055015	-0.2143464540196764	0.7558532978184253	1.0	13.042209485563768	12.94174767490078	-0.212577620819408	0.898770063492681	1.0	8456.0
ANKRD27	ENSG00000105186	Q96NW4	1	0	0	0	0	0	0	4.632785358510691	4.953374223099425	0.3620581905415535	0.5247897396614443	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	4432.0
UFL1	ENSG00000014123	O94874	1	0	0	0	0	0	0	4.570053250981791	3.9024744886927505	-0.7396765589486325	0.1918474887588643	1.0	14.370602796514673	14.167196532642038	-0.193404641541101	7.07835476442711e-06	8.83391147472334e-05	4226.0
