contig	polya_length	coverage	run	condition
ENST00000256366.6	122	6	s1_r3	s1
ENST00000256367.3	111	1	s1_r3	s1
ENST00000256379.10	100	15	s1_r3	s1
ENST00000256383.11	109	72	s1_r3	s1
ENST00000256398.13	58	8	s1_r3	s1
ENST00000256413.8	69	3	s1_r3	s1
ENST00000256429.8	76	47	s1_r3	s1
ENST00000256433.6	112	125	s1_r3	s1
ENST00000256441.5	129	39	s1_r3	s1
ENST00000256442.10	202	3	s1_r3	s1
ENST00000256443.8	71	12	s1_r3	s1
ENST00000256458.5	125	5	s1_r3	s1
ENST00000256460.8	105	7	s1_r3	s1
ENST00000256495.4	49	70	s1_r3	s1
ENST00000256496.8	113	23	s1_r3	s1
ENST00000256497.9	84	39	s1_r3	s1
ENST00000256538.9	87	8	s1_r3	s1
ENST00000256544.8	110	18	s1_r3	s1
ENST00000256545.9	38	156	s1_r3	s1
ENST00000256578.8	92	9	s1_r3	s1
ENST00000256594.7	57	38	s1_r3	s1
ENST00000256637.8	121	2	s1_r3	s1
ENST00000256640.9	22	1	s1_r3	s1
ENST00000256644.8	81	83	s1_r3	s1
ENST00000256646.7	95	35	s1_r3	s1
ENST00000256658.8	65	2	s1_r3	s1
ENST00000256682.9	53	73	s1_r3	s1
ENST00000256686.10	55	12	s1_r3	s1
ENST00000256689.10	97	213	s1_r3	s1
ENST00000256692.5	271	3	s1_r3	s1
ENST00000256707.8	47	4	s1_r3	s1
ENST00000256720.6	141	9	s1_r3	s1
ENST00000256733.9	153	10	s1_r3	s1
ENST00000256759.8	129	53	s1_r3	s1
ENST00000256854.10	54	94	s1_r3	s1
ENST00000256897.9	37	40	s1_r3	s1
ENST00000256925.12	64	6	s1_r3	s1
ENST00000256951.10	56	76	s1_r3	s1
ENST00000256996.9	88	3	s1_r3	s1
ENST00000256997.9	132	9	s1_r3	s1
ENST00000257013.9	59	232	s1_r3	s1
ENST00000257017.5	41	3	s1_r3	s1
ENST00000257075.9	177	4	s1_r3	s1
ENST00000257100.7	59	22	s1_r3	s1
ENST00000257118.5	56	4	s1_r3	s1
ENST00000257177.9	98	4	s1_r3	s1
ENST00000257181.10	90	18	s1_r3	s1
ENST00000257190.9	103	1	s1_r3	s1
ENST00000257209.8	92	3	s1_r3	s1
ENST00000257245.9	46	31	s1_r3	s1
ENST00000257247.11	49	1	s1_r3	s1
ENST00000257261.10	49	50	s1_r3	s1
ENST00000257287.5	128	1	s1_r3	s1
ENST00000257290.10	134	60	s1_r3	s1
ENST00000257336.6	80	9	s1_r3	s1
ENST00000257347.9	68	43	s1_r3	s1
ENST00000257430.9	128	6	s1_r3	s1
ENST00000257435.12	24	9	s1_r3	s1
ENST00000257468.11	195	1	s1_r3	s1
ENST00000257497.11	63	409	s1_r3	s1
ENST00000257527.9	123	18	s1_r3	s1
ENST00000257548.10	68	3	s1_r3	s1
ENST00000257566.7	136	14	s1_r3	s1
ENST00000257604.9	123	4	s1_r3	s1
ENST00000257626.12	94	2	s1_r3	s1
ENST00000257637.8	88	7	s1_r3	s1
ENST00000257663.4	58	13	s1_r3	s1
ENST00000257694.13	29	13	s1_r3	s1
ENST00000257696.5	143	23	s1_r3	s1
ENST00000257700.7	120	17	s1_r3	s1
ENST00000257765.9	245	1	s1_r3	s1
ENST00000257770.8	61	173	s1_r3	s1
ENST00000257776.5	50	4	s1_r3	s1
ENST00000257787.6	36	16	s1_r3	s1
ENST00000257789.4	39	5	s1_r3	s1
ENST00000257818.3	167	6	s1_r3	s1
ENST00000257829.8	107	15	s1_r3	s1
ENST00000257831.8	68	4	s1_r3	s1
ENST00000257848.7	84	2	s1_r3	s1
ENST00000257857.9	59	889	s1_r3	s1
ENST00000257868.10	44	13	s1_r3	s1
ENST00000257897.7	62	8	s1_r3	s1
ENST00000257904.11	54	105	s1_r3	s1
ENST00000257910.8	59	26	s1_r3	s1
ENST00000257915.10	106	13	s1_r3	s1
ENST00000257940.7	82	4	s1_r3	s1
ENST00000257963.9	85	1	s1_r3	s1
ENST00000257966.12	147	62	s1_r3	s1
ENST00000258052.8	50	7	s1_r3	s1
ENST00000258062.9	90	1	s1_r3	s1
ENST00000258080.8	75	14	s1_r3	s1
ENST00000258083.3	153	13	s1_r3	s1
ENST00000258091.10	46	158	s1_r3	s1
ENST00000258098.6	41	19	s1_r3	s1
ENST00000258104.8	58	2	s1_r3	s1
ENST00000258105.8	42	25	s1_r3	s1
ENST00000258111.5	111	3	s1_r3	s1
ENST00000258145.8	141	11	s1_r3	s1
ENST00000258149.11	36	13	s1_r3	s1
ENST00000258169.9	53	21	s1_r3	s1
ENST00000258173.11	129	15	s1_r3	s1
ENST00000258187.9	36	2	s1_r3	s1
ENST00000258198.7	146	53	s1_r3	s1
ENST00000258200.8	113	3	s1_r3	s1
ENST00000258201.9	103	14	s1_r3	s1
ENST00000258214.3	33	6	s1_r3	s1
ENST00000258243.7	46	4	s1_r3	s1
ENST00000258281.6	100	6	s1_r3	s1
ENST00000258301.6	123	12	s1_r3	s1
ENST00000258341.5	146	232	s1_r3	s1
ENST00000258349.8	181	3	s1_r3	s1
ENST00000258382.10	48	1	s1_r3	s1
ENST00000258383.4	66	17	s1_r3	s1
ENST00000258390.12	52	4	s1_r3	s1
ENST00000258398.8	64	1	s1_r3	s1
ENST00000258399.8	66	3	s1_r3	s1
ENST00000258405.9	92	191	s1_r3	s1
ENST00000258412.8	61	104	s1_r3	s1
ENST00000258415.9	106	2	s1_r3	s1
ENST00000258416.8	102	8	s1_r3	s1
ENST00000258418.10	140	38	s1_r3	s1
ENST00000258424.3	45	241	s1_r3	s1
ENST00000258428.8	51	6	s1_r3	s1
ENST00000258436.10	157	4	s1_r3	s1
ENST00000258439.8	90	29	s1_r3	s1
ENST00000258455.8	67	10	s1_r3	s1
ENST00000258457.7	161	10	s1_r3	s1
ENST00000258484.11	22	10	s1_r3	s1
ENST00000258494.14	37	18	s1_r3	s1
ENST00000258530.8	38	16	s1_r3	s1
ENST00000258534.13	40	71	s1_r3	s1
ENST00000258538.8	113	4	s1_r3	s1
ENST00000258607.10	101	1	s1_r3	s1
ENST00000258613.5	74	3	s1_r3	s1
ENST00000258646.3	160	2	s1_r3	s1
ENST00000258648.7	128	27	s1_r3	s1
ENST00000258662.3	36	6	s1_r3	s1
ENST00000258711.7	106	24	s1_r3	s1
ENST00000258729.8	74	12	s1_r3	s1
ENST00000258733.9	165	102	s1_r3	s1
ENST00000258739.9	67	210	s1_r3	s1
ENST00000258742.10	31	17	s1_r3	s1
ENST00000258743.10	68	345	s1_r3	s1
ENST00000258761.8	68	25	s1_r3	s1
ENST00000258770.8	43	17	s1_r3	s1
ENST00000258772.10	155	36	s1_r3	s1
ENST00000258774.10	30	3	s1_r3	s1
ENST00000258781.11	32	9	s1_r3	s1
ENST00000258796.12	62	40	s1_r3	s1
ENST00000258821.8	64	5	s1_r3	s1
ENST00000258874.4	35	15	s1_r3	s1
ENST00000258884.5	47	10	s1_r3	s1
ENST00000258886.13	102	10	s1_r3	s1
ENST00000258888.6	142	1	s1_r3	s1
ENST00000258930.8	100	2	s1_r3	s1
ENST00000258947.8	120	49	s1_r3	s1
ENST00000258955.7	44	18	s1_r3	s1
ENST00000258960.7	35	16	s1_r3	s1
ENST00000258962.5	120	76	s1_r3	s1
ENST00000258963.7	145	1	s1_r3	s1
ENST00000258975.7	39	14	s1_r3	s1
ENST00000258991.7	83	1	s1_r3	s1
ENST00000259006.8	111	2	s1_r3	s1
ENST00000259021.9	82	9	s1_r3	s1
ENST00000259037.8	55	67	s1_r3	s1
ENST00000259038.6	64	2	s1_r3	s1
ENST00000259050.8	66	24	s1_r3	s1
ENST00000259053.6	6	2	s1_r3	s1
ENST00000259056.5	115	14	s1_r3	s1
ENST00000259075.6	87	4	s1_r3	s1
ENST00000259119.9	58	27	s1_r3	s1
ENST00000259154.9	46	16	s1_r3	s1
ENST00000259199.9	22	10	s1_r3	s1
ENST00000259229.7	105	20	s1_r3	s1
ENST00000259235.7	128	1	s1_r3	s1
ENST00000259238.8	169	1	s1_r3	s1
ENST00000259239.8	135	25	s1_r3	s1
ENST00000259241.7	123	12	s1_r3	s1
ENST00000259253.11	123	18	s1_r3	s1
ENST00000259254.9	57	31	s1_r3	s1
ENST00000259335.8	174	5	s1_r3	s1
ENST00000259339.7	101	16	s1_r3	s1
ENST00000259392.8	71	10	s1_r3	s1
ENST00000259395.4	28	5	s1_r3	s1
ENST00000259400.11	108	4	s1_r3	s1
ENST00000259455.4	42	2	s1_r3	s1
ENST00000259457.8	44	180	s1_r3	s1
ENST00000259460.12	40	4	s1_r3	s1
ENST00000259467.9	116	11	s1_r3	s1
ENST00000259477.6	146	16	s1_r3	s1
ENST00000259512.9	43	79	s1_r3	s1
ENST00000259569.6	168	15	s1_r3	s1
ENST00000259632.12	76	72	s1_r3	s1
ENST00000259667.6	42	14	s1_r3	s1
ENST00000259708.7	243	3	s1_r3	s1
ENST00000259727.5	54	2	s1_r3	s1
ENST00000259808.9	54	17	s1_r3	s1
ENST00000259818.8	44	1	s1_r3	s1
ENST00000259873.5	137	7	s1_r3	s1
ENST00000259874.6	74	16	s1_r3	s1
ENST00000259883.3	125	2	s1_r3	s1
ENST00000259895.9	80	1	s1_r3	s1
ENST00000259963.4	54	19	s1_r3	s1
ENST00000260045.8	21	12	s1_r3	s1
ENST00000260047.10	44	3	s1_r3	s1
ENST00000260102.9	75	30	s1_r3	s1
ENST00000260118.7	144	25	s1_r3	s1
ENST00000260128.8	130	40	s1_r3	s1
ENST00000260129.6	148	15	s1_r3	s1
ENST00000260130.9	117	78	s1_r3	s1
ENST00000260210.5	115	7	s1_r3	s1
ENST00000260247.10	109	76	s1_r3	s1
ENST00000260257.9	82	1	s1_r3	s1
ENST00000260270.3	118	36	s1_r3	s1
ENST00000260276.8	54	7	s1_r3	s1
ENST00000260283.8	88	1	s1_r3	s1
ENST00000260324.12	43	17	s1_r3	s1
ENST00000260327.9	36	4	s1_r3	s1
ENST00000260356.6	128	1524	s1_r3	s1
ENST00000260361.9	34	5	s1_r3	s1
ENST00000260363.9	78	1	s1_r3	s1
ENST00000260372.8	71	3	s1_r3	s1
ENST00000260376.11	302	1	s1_r3	s1
ENST00000260379.11	52	1837	s1_r3	s1
ENST00000260382.10	110	2	s1_r3	s1
ENST00000260383.11	58	2	s1_r3	s1
ENST00000260385.10	38	12	s1_r3	s1
ENST00000260386.7	17	1	s1_r3	s1
ENST00000260403.7	130	3	s1_r3	s1
ENST00000260408.8	88	69	s1_r3	s1
ENST00000260443.9	48	106	s1_r3	s1
ENST00000260502.11	92	8	s1_r3	s1
ENST00000260508.9	49	16	s1_r3	s1
ENST00000260526.11	114	9	s1_r3	s1
ENST00000260563.4	30	5	s1_r3	s1
ENST00000260569.4	100	1	s1_r3	s1
ENST00000260570.8	248	1	s1_r3	s1
ENST00000260585.12	24	3	s1_r3	s1
ENST00000260595.9	151	2	s1_r3	s1
ENST00000260600.9	92	2	s1_r3	s1
ENST00000260605.12	28	4	s1_r3	s1
ENST00000260641.10	45	157	s1_r3	s1
ENST00000260643.7	43	29	s1_r3	s1
ENST00000260649.11	246	1	s1_r3	s1
ENST00000260662.2	221	1	s1_r3	s1
ENST00000260665.12	85	17	s1_r3	s1
ENST00000260702.4	84	5	s1_r3	s1
ENST00000260731.5	144	1	s1_r3	s1
ENST00000260743.10	47	10	s1_r3	s1
ENST00000260746.6	50	64	s1_r3	s1
ENST00000260753.8	181	1	s1_r3	s1
ENST00000260762.10	111	4	s1_r3	s1
ENST00000260777.14	300	1	s1_r3	s1
ENST00000260803.9	81	8	s1_r3	s1
ENST00000260810.10	78	5	s1_r3	s1
ENST00000260818.11	139	12	s1_r3	s1
ENST00000260926.9	200	1	s1_r3	s1
ENST00000260952.9	99	37	s1_r3	s1
ENST00000260953.10	38	8	s1_r3	s1
ENST00000260956.9	126	54	s1_r3	s1
ENST00000260970.8	88	1	s1_r3	s1
ENST00000260983.8	27	9	s1_r3	s1
ENST00000261015.5	45	18	s1_r3	s1
ENST00000261017.9	53	6	s1_r3	s1
ENST00000261018.12	92	1	s1_r3	s1
ENST00000261023.8	159	180	s1_r3	s1
ENST00000261034.6	52	5	s1_r3	s1
ENST00000261037.7	104	21	s1_r3	s1
ENST00000261038.6	37	16	s1_r3	s1
ENST00000261070.7	59	89	s1_r3	s1
ENST00000261167.7	166	14	s1_r3	s1
ENST00000261168.9	140	1	s1_r3	s1
ENST00000261173.6	97	3	s1_r3	s1
ENST00000261180.10	79	2	s1_r3	s1
ENST00000261183.8	29	20	s1_r3	s1
ENST00000261187.8	44	1	s1_r3	s1
ENST00000261191.12	51	14	s1_r3	s1
ENST00000261192.12	46	168	s1_r3	s1
ENST00000261200.9	116	4	s1_r3	s1
ENST00000261205.9	111	1	s1_r3	s1
ENST00000261207.9	37	11	s1_r3	s1
ENST00000261211.8	71	27	s1_r3	s1
ENST00000261233.9	35	11	s1_r3	s1
ENST00000261234.11	36	9	s1_r3	s1
ENST00000261245.9	57	26	s1_r3	s1
ENST00000261249.7	101	8	s1_r3	s1
ENST00000261250.8	71	21	s1_r3	s1
ENST00000261254.8	52	15	s1_r3	s1
ENST00000261263.5	91	24	s1_r3	s1
ENST00000261292.9	111	143	s1_r3	s1
ENST00000261296.7	45	7	s1_r3	s1
ENST00000261303.13	44	125	s1_r3	s1
ENST00000261304.7	159	22	s1_r3	s1
ENST00000261308.10	24	5	s1_r3	s1
ENST00000261313.3	70	180	s1_r3	s1
ENST00000261318.5	68	15	s1_r3	s1
ENST00000261326.6	86	3	s1_r3	s1
ENST00000261332.11	5	3	s1_r3	s1
ENST00000261349.9	172	4	s1_r3	s1
ENST00000261353.9	87	82	s1_r3	s1
ENST00000261366.10	177	1	s1_r3	s1
ENST00000261369.9	71	17	s1_r3	s1
ENST00000261381.7	38	20	s1_r3	s1
ENST00000261388.7	77	3	s1_r3	s1
ENST00000261396.6	95	18	s1_r3	s1
ENST00000261401.8	65	115	s1_r3	s1
ENST00000261402.7	39	18	s1_r3	s1
ENST00000261407.9	28	2	s1_r3	s1
ENST00000261413.10	103	15	s1_r3	s1
ENST00000261416.12	155	123	s1_r3	s1
ENST00000261425.7	26	15	s1_r3	s1
ENST00000261426.10	108	4	s1_r3	s1
ENST00000261427.10	52	57	s1_r3	s1
ENST00000261438.10	61	13	s1_r3	s1
ENST00000261439.9	54	10	s1_r3	s1
ENST00000261441.9	139	2	s1_r3	s1
ENST00000261443.9	94	7	s1_r3	s1
ENST00000261455.9	178	12	s1_r3	s1
ENST00000261461.7	72	9	s1_r3	s1
ENST00000261464.10	9	2	s1_r3	s1
ENST00000261475.10	35	17	s1_r3	s1
ENST00000261479.9	57	178	s1_r3	s1
ENST00000261483.5	107	10	s1_r3	s1
ENST00000261488.10	42	1	s1_r3	s1
ENST00000261489.6	40	47	s1_r3	s1
ENST00000261497.9	84	51	s1_r3	s1
ENST00000261499.10	124	12	s1_r3	s1
ENST00000261507.11	130	131	s1_r3	s1
ENST00000261509.10	113	1	s1_r3	s1
ENST00000261520.9	39	6	s1_r3	s1
ENST00000261530.12	53	6	s1_r3	s1
ENST00000261531.12	41	31	s1_r3	s1
ENST00000261534.9	125	9	s1_r3	s1
ENST00000261537.7	68	35	s1_r3	s1
ENST00000261556.11	91	8	s1_r3	s1
ENST00000261558.8	95	17	s1_r3	s1
ENST00000261574.10	55	35	s1_r3	s1
ENST00000261584.9	61	6	s1_r3	s1
ENST00000261588.9	34	7	s1_r3	s1
ENST00000261593.8	114	4	s1_r3	s1
ENST00000261596.8	103	4	s1_r3	s1
ENST00000261600.11	18	9	s1_r3	s1
ENST00000261601.8	78	5	s1_r3	s1
ENST00000261609.13	69	5	s1_r3	s1
ENST00000261622.5	55	8	s1_r3	s1
ENST00000261623.8	59	237	s1_r3	s1
ENST00000261636.13	106	128	s1_r3	s1
ENST00000261637.5	74	4	s1_r3	s1
ENST00000261643.8	81	7	s1_r3	s1
ENST00000261646.11	99	10	s1_r3	s1
ENST00000261647.10	109	14	s1_r3	s1
ENST00000261653.10	78	7	s1_r3	s1
ENST00000261654.10	64	2	s1_r3	s1
ENST00000261658.7	48	14	s1_r3	s1
ENST00000261667.8	41	15	s1_r3	s1
ENST00000261674.9	210	3	s1_r3	s1
ENST00000261681.9	120	6	s1_r3	s1
ENST00000261692.7	57	282	s1_r3	s1
ENST00000261693.11	97	13	s1_r3	s1
ENST00000261700.8	51	116	s1_r3	s1
ENST00000261708.9	89	27	s1_r3	s1
ENST00000261712.8	43	22	s1_r3	s1
ENST00000261714.11	161	9	s1_r3	s1
ENST00000261716.8	55	27	s1_r3	s1
ENST00000261721.9	132	55	s1_r3	s1
ENST00000261731.4	24	1	s1_r3	s1
ENST00000261733.7	77	17	s1_r3	s1
ENST00000261735.4	141	106	s1_r3	s1
ENST00000261739.9	48	36	s1_r3	s1
ENST00000261740.7	87	2	s1_r3	s1
ENST00000261745.9	64	6	s1_r3	s1
ENST00000261749.11	60	6	s1_r3	s1
ENST00000261755.9	124	7	s1_r3	s1
ENST00000261758.6	88	29	s1_r3	s1
ENST00000261772.13	69	21	s1_r3	s1
ENST00000261776.10	72	10	s1_r3	s1
ENST00000261778.2	51	5	s1_r3	s1
ENST00000261783.4	27	4	s1_r3	s1
ENST00000261789.9	83	39	s1_r3	s1
ENST00000261797.7	61	29	s1_r3	s1
ENST00000261798.10	73	28	s1_r3	s1
ENST00000261799.9	96	22	s1_r3	s1
ENST00000261811.6	65	40	s1_r3	s1
ENST00000261813.9	96	57	s1_r3	s1
ENST00000261817.6	75	17	s1_r3	s1
ENST00000261819.8	61	56	s1_r3	s1
ENST00000261822.5	2	2	s1_r3	s1
ENST00000261837.12	47	10	s1_r3	s1
ENST00000261842.10	84	5	s1_r3	s1
ENST00000261845.7	106	24	s1_r3	s1
ENST00000261847.7	99	1	s1_r3	s1
ENST00000261854.10	74	32	s1_r3	s1
ENST00000261858.7	75	5	s1_r3	s1
ENST00000261861.10	23	2	s1_r3	s1
ENST00000261862.7	29	3	s1_r3	s1
ENST00000261866.12	24	8	s1_r3	s1
ENST00000261867.5	26	9	s1_r3	s1
ENST00000261868.10	45	20	s1_r3	s1
ENST00000261875.10	100	55	s1_r3	s1
ENST00000261879.10	47	10	s1_r3	s1
ENST00000261880.10	77	16	s1_r3	s1
ENST00000261881.9	166	3	s1_r3	s1
ENST00000261884.8	61	10	s1_r3	s1
ENST00000261888.10	27	3	s1_r3	s1
ENST00000261890.7	50	86	s1_r3	s1
ENST00000261892.11	155	2	s1_r3	s1
ENST00000261893.9	65	19	s1_r3	s1
ENST00000261900.8	88	9	s1_r3	s1
ENST00000261908.11	90	4	s1_r3	s1
ENST00000261918.9	139	6	s1_r3	s1
ENST00000261921.8	55	116	s1_r3	s1
ENST00000261942.7	54	38	s1_r3	s1
ENST00000261951.9	120	2	s1_r3	s1
ENST00000261965.8	46	5	s1_r3	s1
ENST00000261973.12	112	8	s1_r3	s1
ENST00000261978.9	156	101	s1_r3	s1
ENST00000262013.12	82	8	s1_r3	s1
ENST00000262027.10	32	67	s1_r3	s1
ENST00000262030.8	53	484	s1_r3	s1
ENST00000262031.10	102	14	s1_r3	s1
ENST00000262032.9	33	1	s1_r3	s1
ENST00000262033.11	70	75	s1_r3	s1
ENST00000262039.9	207	15	s1_r3	s1
ENST00000262043.8	46	3	s1_r3	s1
ENST00000262052.9	33	21	s1_r3	s1
ENST00000262053.8	130	23	s1_r3	s1
ENST00000262055.9	64	15	s1_r3	s1
ENST00000262056.14	56	253	s1_r3	s1
ENST00000262059.8	106	2	s1_r3	s1
ENST00000262061.7	50	123	s1_r3	s1
ENST00000262065.8	140	11	s1_r3	s1
ENST00000262067.5	64	94	s1_r3	s1
ENST00000262074.8	55	1	s1_r3	s1
ENST00000262077.3	36	11	s1_r3	s1
ENST00000262093.11	63	17	s1_r3	s1
ENST00000262094.10	154	25	s1_r3	s1
ENST00000262096.13	105	13	s1_r3	s1
ENST00000262105.6	40	1	s1_r3	s1
ENST00000262109.8	85	4	s1_r3	s1
ENST00000262120.10	117	58	s1_r3	s1
ENST00000262124.15	155	18	s1_r3	s1
ENST00000262126.9	99	5	s1_r3	s1
ENST00000262127.7	88	1	s1_r3	s1
ENST00000262133.11	101	12	s1_r3	s1
ENST00000262134.10	147	6	s1_r3	s1
ENST00000262139.10	33	24	s1_r3	s1
ENST00000262144.11	82	6	s1_r3	s1
ENST00000262146.9	38	16	s1_r3	s1
ENST00000262158.8	62	54	s1_r3	s1
ENST00000262160.11	96	27	s1_r3	s1
ENST00000262173.7	117	5	s1_r3	s1
ENST00000262177.9	93	16	s1_r3	s1
ENST00000262187.10	54	125	s1_r3	s1
ENST00000262188.13	44	23	s1_r3	s1
ENST00000262193.7	46	330	s1_r3	s1
ENST00000262197.7	159	1	s1_r3	s1
ENST00000262198.9	33	5	s1_r3	s1
ENST00000262207.9	125	6	s1_r3	s1
ENST00000262209.5	121	6	s1_r3	s1
ENST00000262213.7	62	257	s1_r3	s1
ENST00000262215.8	29	10	s1_r3	s1
ENST00000262225.8	58	519	s1_r3	s1
ENST00000262227.7	116	1	s1_r3	s1
ENST00000262233.11	93	16	s1_r3	s1
ENST00000262238.10	46	43	s1_r3	s1
ENST00000262241.7	61	9	s1_r3	s1
ENST00000262259.7	33	37	s1_r3	s1
ENST00000262265.10	41	44	s1_r3	s1
ENST00000262288.8	143	33	s1_r3	s1
ENST00000262291.9	72	84	s1_r3	s1
ENST00000262293.9	98	2	s1_r3	s1
ENST00000262294.12	71	26	s1_r3	s1
ENST00000262301.16	35	9	s1_r3	s1
ENST00000262302.14	51	21	s1_r3	s1
ENST00000262304.9	116	11	s1_r3	s1
ENST00000262305.9	18	1	s1_r3	s1
ENST00000262306.11	33	3	s1_r3	s1
ENST00000262316.10	93	16	s1_r3	s1
ENST00000262319.11	68	11	s1_r3	s1
ENST00000262320.8	88	3	s1_r3	s1
ENST00000262327.9	62	1	s1_r3	s1
ENST00000262346.6	145	1	s1_r3	s1
ENST00000262348.9	47	179	s1_r3	s1
ENST00000262352.8	49	34	s1_r3	s1
ENST00000262366.7	69	2	s1_r3	s1
ENST00000262367.10	8	2	s1_r3	s1
ENST00000262370.12	113	3	s1_r3	s1
ENST00000262374.10	66	29	s1_r3	s1
ENST00000262375.11	183	6	s1_r3	s1
ENST00000262376.11	186	8	s1_r3	s1
ENST00000262384.4	116	5	s1_r3	s1
ENST00000262394.7	51	26	s1_r3	s1
ENST00000262395.10	30	32	s1_r3	s1
ENST00000262415.8	97	5	s1_r3	s1
ENST00000262424.10	183	1	s1_r3	s1
ENST00000262426.6	47	22	s1_r3	s1
ENST00000262428.5	53	115	s1_r3	s1
ENST00000262430.6	70	14	s1_r3	s1
ENST00000262432.13	86	4	s1_r3	s1
ENST00000262435.14	97	50	s1_r3	s1
ENST00000262455.7	56	86	s1_r3	s1
ENST00000262457.7	72	3	s1_r3	s1
ENST00000262461.7	103	8	s1_r3	s1
ENST00000262464.9	131	6	s1_r3	s1
ENST00000262467.10	120	1	s1_r3	s1
ENST00000262482.11	85	41	s1_r3	s1
ENST00000262498.8	111	27	s1_r3	s1
ENST00000262506.8	138	6	s1_r3	s1
ENST00000262507.11	65	17	s1_r3	s1
ENST00000262518.9	148	1	s1_r3	s1
ENST00000262519.14	186	1	s1_r3	s1
ENST00000262525.6	35	7	s1_r3	s1
ENST00000262544.6	63	3	s1_r3	s1
ENST00000262554.7	55	50	s1_r3	s1
ENST00000262570.10	41	36	s1_r3	s1
ENST00000262577.6	117	3	s1_r3	s1
ENST00000262580.9	75	6	s1_r3	s1
ENST00000262584.7	50	1136	s1_r3	s1
ENST00000262593.10	64	22	s1_r3	s1
ENST00000262605.9	88	5	s1_r3	s1
ENST00000262613.10	39	7	s1_r3	s1
ENST00000262631.11	97	4	s1_r3	s1
ENST00000262633.9	114	26	s1_r3	s1
ENST00000262640.11	31	4	s1_r3	s1
ENST00000262643.8	212	2	s1_r3	s1
ENST00000262644.9	57	180	s1_r3	s1
ENST00000262646.12	61	172	s1_r3	s1
ENST00000262648.8	186	1	s1_r3	s1
ENST00000262713.7	84	11	s1_r3	s1
ENST00000262715.10	128	2	s1_r3	s1
ENST00000262719.10	14	1	s1_r3	s1
ENST00000262722.11	175	5	s1_r3	s1
ENST00000262735.9	37	3	s1_r3	s1
ENST00000262741.10	87	1	s1_r3	s1
ENST00000262746.5	149	10	s1_r3	s1
ENST00000262752.5	87	1	s1_r3	s1
ENST00000262764.11	100	8	s1_r3	s1
ENST00000262768.11	160	164	s1_r3	s1
ENST00000262776.8	163	107	s1_r3	s1
ENST00000262794.10	44	1	s1_r3	s1
ENST00000262803.10	84	20	s1_r3	s1
ENST00000262805.16	76	1	s1_r3	s1
ENST00000262809.9	141	5	s1_r3	s1
ENST00000262811.10	208	1	s1_r3	s1
ENST00000262812.9	58	181	s1_r3	s1
ENST00000262815.13	62	9	s1_r3	s1
ENST00000262816.11	3	1	s1_r3	s1
ENST00000262817.8	128	7	s1_r3	s1
ENST00000262843.11	50	3	s1_r3	s1
ENST00000262844.10	27	8	s1_r3	s1
ENST00000262848.6	187	4	s1_r3	s1
ENST00000262854.11	45	4	s1_r3	s1
ENST00000262879.11	109	8	s1_r3	s1
ENST00000262887.10	109	4	s1_r3	s1
ENST00000262890.8	141	6	s1_r3	s1
ENST00000262891.9	56	16	s1_r3	s1
ENST00000262894.11	24	6	s1_r3	s1
ENST00000262903.9	28	3	s1_r3	s1
ENST00000262919.10	115	22	s1_r3	s1
ENST00000262932.5	107	19	s1_r3	s1
ENST00000262940.12	40	9	s1_r3	s1
ENST00000262942.10	51	146	s1_r3	s1
ENST00000262947.8	119	339	s1_r3	s1
ENST00000262948.10	53	122	s1_r3	s1
ENST00000262953.11	23	1	s1_r3	s1
ENST00000262960.14	35	19	s1_r3	s1
ENST00000262962.12	41	11	s1_r3	s1
ENST00000262965.12	139	9	s1_r3	s1
ENST00000262971.3	193	3	s1_r3	s1
ENST00000262982.3	43	41	s1_r3	s1
ENST00000262990.9	37	9	s1_r3	s1
ENST00000262992.8	29	3	s1_r3	s1
ENST00000262995.8	182	3	s1_r3	s1
ENST00000263025.9	51	80	s1_r3	s1
ENST00000263026.10	128	1	s1_r3	s1
ENST00000263035.9	50	4	s1_r3	s1
ENST00000263036.9	80	2	s1_r3	s1
ENST00000263038.9	135	13	s1_r3	s1
ENST00000263056.6	31	2	s1_r3	s1
ENST00000263063.9	184	3	s1_r3	s1
ENST00000263073.11	104	8	s1_r3	s1
ENST00000263083.12	73	7	s1_r3	s1
ENST00000263084.7	99	22	s1_r3	s1
ENST00000263087.9	78	1	s1_r3	s1
ENST00000263088.11	149	8	s1_r3	s1
ENST00000263092.11	106	1	s1_r3	s1
ENST00000263093.7	41	1	s1_r3	s1
ENST00000263095.10	66	1	s1_r3	s1
ENST00000263097.9	66	37	s1_r3	s1
ENST00000263100.8	93	14	s1_r3	s1
ENST00000263102.7	95	33	s1_r3	s1
ENST00000263112.11	124	1	s1_r3	s1
ENST00000263116.8	172	3	s1_r3	s1
ENST00000263119.10	115	2	s1_r3	s1
ENST00000263150.9	78	7	s1_r3	s1
ENST00000263168.4	99	90	s1_r3	s1
ENST00000263174.9	23	1	s1_r3	s1
ENST00000263177.5	197	1	s1_r3	s1
ENST00000263181.7	136	1	s1_r3	s1
ENST00000263196.12	112	4	s1_r3	s1
ENST00000263202.15	44	75	s1_r3	s1
ENST00000263205.11	129	4	s1_r3	s1
ENST00000263207.8	37	2	s1_r3	s1
ENST00000263208.5	74	1	s1_r3	s1
ENST00000263212.10	34	13	s1_r3	s1
ENST00000263228.4	57	47	s1_r3	s1
ENST00000263238.7	55	209	s1_r3	s1
